DR Number,Date Reported,Date Occurred,Time Occurred,Area ID,Area Name,Reporting District,Crime Code,Crime Code Description,MO Codes,Victim Age,Victim Sex,Victim Descent,Premise Code,Premise Description,Weapon Used Code,Weapon Description,Status Code,Status Description,Crime Code 1,Crime Code 2,Crime Code 3,Crime Code 4,Address,Cross Street,Location 
170319911,08/25/2017,08/22/2017,1630,03,Southwest,0316,330,BURGLARY FROM VEHICLE,1609 0344 1307 1218,56,M,B,101,STREET,,,IC,Invest Cont,330,,,,CONGRESS                     AV,ADAMS                        BL,"(34.0327, -118.3024)"
170601382,08/23/2017,08/22/2017,2015,06,Hollywood,0659,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0445 0356 1402 1218 2004,51,F,B,158,,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,230,998,,,SERRANO,SUNSET                       BL,"(34.0981, -118.3071)"
170514969,08/23/2017,08/22/2017,1300,05,Harbor,0512,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344 0202,57,M,W,401,MINI-MART,,,IC,Invest Cont,440,,,,1200 W  ANAHEIM                      ST,,"(33.7821, -118.2976)"
170414388,08/23/2017,08/22/2017,1630,04,Hollenbeck,0457,624,BATTERY - SIMPLE ASSAULT,1218,59,F,H,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,2400 E  CESAR E CHAVEZ               AV,,"(34.0469, -118.2032)"
170123102,08/24/2017,08/22/2017,2100,01,Central,0111,210,ROBBERY,1218 0416 0344 2034,55,M,W,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,HARBOR                       FY,OLVERA,"(34.0615, -118.2412)"
171716184,08/22/2017,08/22/2017,0615,17,Devonshire,1775,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 0352,56,M,O,109,PARK/PLAYGROUND,,,IC,Invest Cont,440,,,,17100    NORDHOFF                     ST,,"(34.2394, -118.5112)"
172015982,08/22/2017,08/22/2017,2110,20,Olympic,2034,220,ATTEMPTED ROBBERY,1218 0342 0432 1310 0355 0337 0202 1402 0906 0334,43,M,H,101,STREET,102,HAND GUN,AO,Adult Other,220,998,,,ARDMORE                      AV,6TH                          ST,"(34.0596, -118.3022)"
171318932,08/23/2017,08/22/2017,2300,13,Newton,1307,440,THEFT PLAIN - PETTY ($950 & UNDER),2004 0344 1218,76,M,B,203,OTHER BUSINESS,,,IC,Invest Cont,440,,,,7TH                          ST,ALAMEDA,"(34.035, -118.2386)"
170618242,08/23/2017,08/22/2017,1800,06,Hollywood,0678,624,BATTERY - SIMPLE ASSAULT,0400 0444 1218 1202,79,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,WESTERN                      AV,ROMAINE,"(34.0885, -118.3092)"
170618240,08/22/2017,08/22/2017,2200,06,Hollywood,0666,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 0429 0417 1218 0305,57,M,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,DE LONGPRE,VINE,"(34.0962, -118.3266)"
170122851,08/22/2017,08/22/2017,0350,01,Central,0162,210,ROBBERY,2004 1218 0416 0446,46,M,W,210,RESTAURANT/FAST FOOD,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,800 S  FLOWER                       ST,,"(34.0473, -118.2601)"
170122848,08/22/2017,08/22/2017,0125,01,Central,0165,220,ATTEMPTED ROBBERY,0305 0448 0400 1218,36,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,220,,,,7TH                          ST,MAPLE                        ST,"(34.0419, -118.2485)"
170216016,08/23/2017,08/23/2017,1545,02,Rampart,0269,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0432 1218,44,M,B,102,SIDEWALK,511,VERBAL THREAT,AO,Adult Other,930,,,,7TH                          ST,GARLAND                      ST,"(34.0517, -118.2663)"
170319718,08/23/2017,08/23/2017,1300,03,Southwest,0396,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1309 2000 1814 0416 1311 1218,48,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,900 W  VERNON                       AV,,"(34.0073, -118.2894)"
170217549,09/19/2017,08/23/2017,1545,02,Rampart,0269,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 0421 0422 1259,14,M,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,7TH,GARLAND,"(34.0517, -118.2663)"
170217548,09/19/2017,08/23/2017,1545,02,Rampart,0269,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 0421 0422,58,F,B,101,STREET,511,VERBAL THREAT,IC,Invest Cont,930,,,,7TH,GARLAND,"(34.0517, -118.2663)"
170216383,08/30/2017,08/23/2017,2000,02,Rampart,0237,440,THEFT PLAIN - PETTY ($950 & UNDER),1258 2004 0344 1202 1218 0319,66,F,W,101,STREET,,,IC,Invest Cont,440,,,,EMERALD,2ND,"(34.0595, -118.2573)"
170618684,08/30/2017,08/23/2017,0900,06,Hollywood,0646,440,THEFT PLAIN - PETTY ($950 & UNDER),1202 0910 2034 0344 1218,65,F,W,910,,,,IC,Invest Cont,440,,,,HOLLYWOOD,VINE,"(34.1016, -118.3267)"
171115568,08/24/2017,08/23/2017,0200,11,Northeast,1151,820,ORAL COPULATION,0512 0913 1218 1817,35,M,B,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,820,,,,1600 N  VERMONT                      AV,,"(34.0986, -118.2962)"
171517501,08/23/2017,08/23/2017,1946,15,N Hollywood,1543,110,CRIMINAL HOMICIDE,0906 1100 1402 0430 1218,42,M,B,104,DRIVEWAY,102,HAND GUN,IC,Invest Cont,110,998,,,12200    BURBANK                      BL,,"(34.1722, -118.3987)"
171115475,08/23/2017,08/23/2017,0320,11,Northeast,1179,210,ROBBERY,1218 0344 0400 0408,53,M,H,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,4300 N  FIGUEROA                     ST,,"(34.0945, -118.2085)"
171917091,08/23/2017,08/23/2017,1700,19,Mission,1961,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 0421,39,F,H,505,MOTEL,511,VERBAL THREAT,IC,Invest Cont,930,,,,9100    SEPULVEDA                    BL,,"(34.2427, -118.4702)"
170618301,08/24/2017,08/23/2017,0045,06,Hollywood,0666,354,THEFT OF IDENTITY,0100 1402 1218 2004,23,M,B,101,STREET,,,IC,Invest Cont,354,998,,,1900    TRANSIENT,,"(34.0944, -118.3277)"
170514961,08/23/2017,08/23/2017,0930,05,Harbor,0589,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0448 1218 1814 2000,39,F,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,3700    STEPHEN M WHITE              DR,,"(33.7105, -118.286)"
171318952,08/23/2017,08/23/2017,1430,13,Newton,1361,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0345 1202 0411,67,F,B,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,45TH                         ST,BROADWAY,"(34.0029, -118.2783)"
170123046,08/24/2017,08/23/2017,2350,01,Central,0152,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0910 0416 0444 1218,32,M,B,835,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,600 S  FIGUEROA                     ST,,"(34.0509, -118.2585)"
171817479,08/24/2017,08/24/2017,1715,18,Southeast,1835,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0446 0444 0429 1813 1243 1218 2004,18,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,CENTRAL                      AV,104TH                        ST,"(33.9419, -118.2541)"
171716323,08/24/2017,08/24/2017,1400,17,Devonshire,1708,624,BATTERY - SIMPLE ASSAULT,1218 0202 1310 0913 0400 0416 0447 2004 1202,64,F,W,108,PARKING LOT,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,11800    BALBOA                       BL,,"(34.2841, -118.5021)"
170123329,08/28/2017,08/24/2017,1155,01,Central,0124,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,72,F,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,1ST,MAIN,"(34.0522, -118.2434)"
170123083,08/24/2017,08/24/2017,0645,01,Central,0138,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 2004 1218 0416 1402 1814 0906,45,F,B,102,SIDEWALK,311,HAMMER,AO,Adult Other,236,998,,,4TH                          ST,CROCKER,"(34.0449, -118.2415)"
171115534,08/24/2017,08/24/2017,1100,11,Northeast,1149,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 1218 0446 1601 0400,53,M,H,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,SYCAMORE                     PK,FIGUEROA,"(34.1074, -118.1978)"
171817518,08/24/2017,08/24/2017,2230,18,Southeast,1851,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1243 1218 0400 0416 0449 1202 2004 1813,60,M,B,122,"VEHICLE, PASSENGER/TRUCK",207,OTHER KNIFE,AO,Adult Other,236,,,,135TH                        ST,HOOVER                       ST,"(33.9092, -118.2872)"
171319045,08/24/2017,08/24/2017,1630,13,Newton,1393,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 1218,40,M,H,102,SIDEWALK,212,BOTTLE,IC,Invest Cont,230,,,,6300 S  BROADWAY,,"(33.9824, -118.2783)"
170714603,08/24/2017,08/24/2017,0715,07,Wilshire,0711,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,30,M,B,103,ALLEY,,,AO,Adult Other,440,,,,8200    BEVERLY                      BL,,"(34.0782, -118.3695)"
170515052,08/25/2017,08/24/2017,1600,05,Harbor,0589,331,THEFT FROM MOTOR VEHICLE - GRAND ($400 AND OVER),0385 1300 0354 1218,54,F,W,108,PARKING LOT,,,IC,Invest Cont,331,,,,STEPHEN M WHITE,PACIFIC,"(33.7116, -118.2879)"
170123107,08/24/2017,08/24/2017,1130,01,Central,0157,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",1218 0344 2034,42,M,W,102,SIDEWALK,,,IC,Invest Cont,341,,,,7TH,TOWNE,"(34.0396, -118.2451)"
171319031,08/24/2017,08/24/2017,0925,13,Newton,1321,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,55,M,H,101,STREET,,,IC,Invest Cont,440,,,,FIGUEROA                     ST,WASHINGTON,"(34.0344, -118.272)"
170123105,08/24/2017,08/24/2017,0920,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0319 0416 0445,42,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,6TH,SAN PEDRO,"(34.0417, -118.2443)"
170901408,08/25/2017,08/25/2017,0345,09,Van Nuys,0941,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0342 1218 1822,56,M,W,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,CALIFA                       ST,HALBRENT                     AV,"(34.1684, -118.4586)"
170123150,08/25/2017,08/25/2017,0240,01,Central,0157,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 0416 0447 1813,47,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,6TH,CROCKER,"(34.0417, -118.2443)"
170216154,08/25/2017,08/25/2017,1820,02,Rampart,0245,626,INTIMATE PARTNER - SIMPLE ASSAULT,0444 0429 0421 2000 2004 1218 0448 0319,22,F,B,109,PARK/PLAYGROUND,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,WILSHIRE                     BL,PARK VIEW,"(34.0597, -118.2795)"
170319853,08/25/2017,08/25/2017,1200,03,Southwest,0375,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1401 1409 0416 0445 1218 1822,61,F,B,109,PARK/PLAYGROUND,306,ROCK/THROWN OBJECT,IC,Invest Cont,230,998,,,3900 S  WESTERN                      AV,,"(34.0146, -118.313)"
170216118,08/25/2017,08/25/2017,0530,02,Rampart,0265,624,BATTERY - SIMPLE ASSAULT,0416 2004 1218,29,F,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,WILSHIRE                     BL,BURLINGTON,"(34.0547, -118.2772)"
170123331,08/28/2017,08/25/2017,0030,01,Central,0157,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",1218 0913 1309 1317,52,F,W,101,STREET,,,IC,Invest Cont,341,,,,6TH,CROCKER,"(34.0417, -118.2443)"
170123399,08/25/2017,08/25/2017,0045,01,Central,0156,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0334 0421,34,F,B,102,SIDEWALK,101,REVOLVER,IC,Invest Cont,230,,,,5TH                          ST,WALL                         ST,"(34.0449, -118.2458)"
170123175,08/25/2017,08/25/2017,1500,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 0416 0445,27,M,H,102,SIDEWALK,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,,6TH,SAN PEDRO,"(34.0417, -118.2443)"
170618341,08/25/2017,08/25/2017,0345,06,Hollywood,0642,210,ROBBERY,0400 1218 0302 0344 0354 1402,25,M,H,102,SIDEWALK,102,HAND GUN,IC,Invest Cont,210,998,,,STANLEY,SUNSET                       BL,"(34.0981, -118.3561)"
170123182,08/26/2017,08/25/2017,1810,01,Central,0145,626,INTIMATE PARTNER - SIMPLE ASSAULT,2004 2000 1814 1218 0444 0448 0429 0416,19,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,LOS ANGELES,WINSTON,"(34.0467, -118.247)"
170216192,08/27/2017,08/26/2017,2215,02,Rampart,0246,210,ROBBERY,0344 1202 1218 0416 0342 0910,60,F,B,904,,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,600 S  ALVARADO                     ST,,"(34.0596, -118.2749)"
170515108,08/26/2017,08/26/2017,1515,05,Harbor,0513,210,ROBBERY,0344 0417 0432 1218 0202 2034 0377,58,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,PACIFIC COAST                HY,NORMANDIE                    AV,"(33.7899, -118.2975)"
170216401,08/30/2017,08/26/2017,0330,02,Rampart,0202,210,ROBBERY,1206 1218 0344 0416 0305 0429 1258 0910,53,M,H,124,BUS STOP,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,SANTA MONICA,VIRGIL,"(34.0909, -118.2878)"
170216214,08/27/2017,08/26/2017,2215,02,Rampart,0265,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1218 1814,44,F,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,7TH                          ST,ALVARADO,"(34.0565, -118.2768)"
170618397,08/26/2017,08/26/2017,1220,06,Hollywood,0666,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0416,33,M,W,102,SIDEWALK,308,STICK,IC,Invest Cont,230,,,,SUNSET,VINE,"(34.098, -118.3267)"
170123191,08/26/2017,08/26/2017,0100,01,Central,0119,350,"THEFT, PERSON",0344 1218,31,M,W,102,SIDEWALK,,,IC,Invest Cont,350,,,,ALAMEDA,CESAR E CHAVEZ,"(34.0581, -118.2371)"
171517788,08/28/2017,08/26/2017,0001,15,N Hollywood,1549,121,"RAPE, FORCIBLE",1218 1501,46,F,O,101,STREET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,121,,,,5300    LANKERSHIM                   BL,,"(34.1706, -118.378)"
171319302,08/26/2017,08/26/2017,2200,13,Newton,1375,210,ROBBERY,0446 0416 0429 1218 1223 0344,44,M,H,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,LONG BEACH                   AV,54TH                         ST,"(33.9922, -118.2521)"
170216136,08/26/2017,08/26/2017,0105,02,Rampart,0245,220,ATTEMPTED ROBBERY,1218 0342 0337 0411,46,M,H,102,SIDEWALK,207,OTHER KNIFE,IC,Invest Cont,220,,,,6TH                          ST,ALVARADO                     ST,"(34.0601, -118.2761)"
171517671,08/26/2017,08/26/2017,2335,15,N Hollywood,1513,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 1218 0334 0445 0400 1601 1414 0446,45,M,H,109,PARK/PLAYGROUND,201,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,IC,Invest Cont,230,,,,7100    WHITSETT                     AV,,"(34.1994, -118.4052)"
170216139,08/26/2017,08/26/2017,0500,02,Rampart,0257,210,ROBBERY,1218 0342 0906 0371 0370 0355 0334 0353 0344,46,M,B,102,SIDEWALK,308,STICK,IC,Invest Cont,210,,,,8TH,COLUMBIA,"(34.0552, -118.2675)"
171716488,08/27/2017,08/27/2017,2000,17,Devonshire,1754,928,THREATENING PHONE CALLS/LETTERS,2004 1218 0913 0443,56,M,W,101,STREET,511,VERBAL THREAT,IC,Invest Cont,928,,,,10200    ETIWANDA                     AV,,"(34.2555, -118.5323)"
170123313,08/27/2017,08/27/2017,0800,01,Central,0192,440,THEFT PLAIN - PETTY ($950 & UNDER),1218 0344,52,M,H,101,STREET,,,IC,Invest Cont,440,,,,1800 S  HOPE                         ST,,"(34.0348, -118.2687)"
170515143,08/27/2017,08/27/2017,1030,05,Harbor,0507,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 0416 1814 2000,41,F,H,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,,224TH,WESTERN,"(33.8233, -118.3089)"
171917147,08/27/2017,08/27/2017,0300,19,Mission,1985,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0417 1218 0342 1206,51,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,230,,,,8500    TOBIAS                       AV,,"(34.2248, -118.4516)"
171319201,08/27/2017,08/27/2017,1430,13,Newton,1342,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448 0444 0408 1243 1813 1218,35,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,JEFFERSON                    BL,MAPLE                        AV,"(0, 0)"
170123308,08/27/2017,08/27/2017,2100,01,Central,0138,624,BATTERY - SIMPLE ASSAULT,0444 1218,69,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,BOYD,WALL,"(34.0472, -118.2442)"
170123298,08/27/2017,08/27/2017,1510,01,Central,0157,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1218 0416,48,M,H,101,STREET,306,ROCK/THROWN OBJECT,AO,Adult Other,230,998,,,6TH,SAN PEDRO,"(34.0417, -118.2443)"
170123297,08/27/2017,08/27/2017,0500,01,Central,0124,210,ROBBERY,1218 0416 0344 0429,54,M,H,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,1ST,MAIN,"(34.0522, -118.2434)"
170320057,08/28/2017,08/28/2017,2035,03,Southwest,0398,210,ROBBERY,0344 0400 1814 2000 1218,29,F,B,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,600 W  VERNON                       AV,,"(34.0074, -118.285)"
170123342,08/28/2017,08/28/2017,0200,01,Central,0124,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 2034,36,M,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,1ST,MAIN,"(34.0522, -118.2434)"
171716496,08/28/2017,08/28/2017,0520,17,Devonshire,1782,210,ROBBERY,1218 1606 0302 0344 0334 0330 0916 0416 1311 1310,44,M,W,101,STREET,114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,AA,Adult Arrest,210,998,,,8800    QUARTZ                       AV,,"(34.2303, -118.5645)"
170216268,08/28/2017,08/28/2017,1010,02,Rampart,0246,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1218 1402 2000 1813 2004 1258 0445 0416 1202,63,M,B,101,STREET,312,PIPE/METAL PIPE,AO,Adult Other,236,998,,,3RD,ALVARADO,"(34.063, -118.2727)"
171319301,08/28/2017,08/28/2017,1557,13,Newton,1377,624,BATTERY - SIMPLE ASSAULT,0446 0416 1218,44,M,H,101,STREET,,,IC,Invest Cont,624,,,,ALBA                         ST,55TH                         ST,"(33.993, -118.2391)"
170916210,08/28/2017,08/28/2017,0300,09,Van Nuys,0985,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD0036",1202 0344 1218,72,F,W,124,BUS STOP,,,IC,Invest Cont,341,,,,HAZELTINE                    AV,VENTURA                      BL,"(34.1494, -118.4394)"
170320108,08/29/2017,08/29/2017,0845,03,Southwest,0398,626,INTIMATE PARTNER - SIMPLE ASSAULT,1218 2000 1814 0448 0444,57,F,W,202,LIQUOR STORE,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626,,,,4100 S  FIGUEROA                     ST,,"(34.0074, -118.285)"
170123685,09/01/2017,08/29/2017,0300,01,Central,0152,624,BATTERY - SIMPLE ASSAULT,1218 0416 0344,66,M,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,5TH                          ST,GRAND                        AV,"(34.0502, -118.254)"
171517792,08/29/2017,08/29/2017,0305,15,N Hollywood,1543,624,BATTERY - SIMPLE ASSAULT,0416 0913 2004 1218,64,M,W,108,PARKING LOT,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,5300    LAUREL CANYON                BL,,"(34.1685, -118.4008)"
171517960,08/30/2017,08/29/2017,1700,15,N Hollywood,1503,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2004 0913 0421 0337 1414 1402 0400 1218 0430 1100,33,M,H,109,PARK/PLAYGROUND,104,SHOTGUN,JA,Juv Arrest,230,,,,LAURELGROVE,VANOWEN,"(0, 0)"
172116108,08/29/2017,08/29/2017,1020,21,Topanga,2136,624,BATTERY - SIMPLE ASSAULT,1218 0444,54,M,W,101,STREET,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,,SHERMAN                      WY,CANOGA,"(34.201, -118.5977)"
171817722,08/29/2017,08/29/2017,0130,18,Southeast,1846,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1218 2004 1206 1820 0416 0913,36,F,B,158,,308,STICK,IC,Invest Cont,230,,,,IMPERIAL,COMPTON,"(33.9295, -118.2462)"
171817723,08/29/2017,08/29/2017,0750,18,Southeast,1826,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0913 1218 0416 0552,23,M,B,501,SINGLE FAMILY DWELLING,312,PIPE/METAL PIPE,IC,Invest Cont,230,,,,1500 E  102ND                        ST,,"(33.9443, -118.2483)"
170916380,08/29/2017,08/29/2017,0200,09,Van Nuys,0915,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 1218 1817 1309,47,M,O,108,PARKING LOT,307,VEHICLE,IC,Invest Cont,230,,,,7100    VAN NUYS                     BL,,"(0, 0)"
171917293,08/30/2017,08/29/2017,1800,19,Mission,1961,210,ROBBERY,2001 0342 1206 1218 0444 0344,44,M,B,505,MOTEL,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,9200    SEPULVEDA                    BL,,"(34.2427, -118.4702)"
170714832,08/29/2017,08/29/2017,0001,07,Wilshire,0747,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218,37,F,B,102,SIDEWALK,,,IC,Invest Cont,440,,,,LA BREA                      AV,DOCKWEILER,"(34.0569, -118.338)"
170123708,09/01/2017,08/30/2017,1130,01,Central,0156,210,ROBBERY,1218 0444 0429 0344,76,F,B,102,SIDEWALK,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,,500 S  SAN PEDRO                    ST,,"(34.0437, -118.2455)"
170123882,09/04/2017,08/30/2017,1735,01,Central,0192,624,BATTERY - SIMPLE ASSAULT,0416 1218,54,M,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,1300 S  FLOWER                       ST,,"(34.0401, -118.2668)"
171115792,08/30/2017,08/30/2017,0145,11,Northeast,1125,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 1402 1020 0416 2004 1218,44,M,H,101,STREET,308,STICK,AO,Adult Other,236,998,,,4600    YORK                         BL,,"(34.1232, -118.216)"
171015182,08/30/2017,08/30/2017,0630,10,West Valley,1079,350,"THEFT, PERSON",2000 0416 1814 2004 1218 0344,31,F,A,101,STREET,,,AO,Adult Other,350,626,,,MAGNOLIA                     BL,WOODLEY                      AV,"(34.1649, -118.4836)"
170123494,08/30/2017,08/30/2017,0820,01,Central,0158,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0910 1218,54,M,W,101,STREET,,,IC,Invest Cont,440,,,,5TH                          ST,CENTRAL,"(34.0417, -118.2398)"
170618673,08/31/2017,08/30/2017,1850,06,Hollywood,0676,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1218 1814 0400 0432 0421 2000 2004,47,F,W,102,SIDEWALK,511,VERBAL THREAT,AO,Adult Other,930,,,,WILLOUGHBY,LILLIAN,"(34.0871, -118.3277)"
170216524,08/30/2017,08/30/2017,2030,02,Rampart,0236,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1218 0319,49,F,H,102,SIDEWALK,,,IC,Invest Cont,440,,,,UNION,BEVERLY                      BL,"(34.0646, -118.2656)"
171221597,08/30/2017,08/30/2017,1830,12,77th Street,1211,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0416 0446 0429 1814 1218 0319,23,F,B,501,SINGLE FAMILY DWELLING,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,236,,,,54TH                         ST,2ND                          AV,"(33.9932, -118.3193)"
