Row #,LAUID,Year,Proj. Type,Organization Name,Project Name,Geo Code,Census Tract,SPA,SD,CD,SSD,AD,USCD,Community,Inventory Type,Bed Type,Rental Assistance Type,Target Pop. A,Target Pop. B,LAHSA Funded,In HMIS,Veteran Program,Youth Program,Beds HH w/ Children,Units HH w/ Children,Beds HH w/o Children,Beds HH w/ only Children,Veteran Beds HH w/ Children,Veteran Beds HH w/o Children,Youth Beds HH w/ Children,Youth Beds HH w/o Children,CH Beds HH w/ Children,CH Beds HH w/o Children,CH Beds HH w/ only Children,Other Federal Funding?,Other Federal Funding: HUD-VASH,Other Federal Funding: SSVF,Other Federal Funding: GPD,Other Federal Funding: HCHV,Other Federal Funding: CWT/TR,Other Federal Funding: BCP,Other Federal Funding: TLP,Other Federal Funding: MGH,Other Federal Funding: HOPWA,Other Federal Funding: PIH,Housing Type,McKinney- Vento,Year-Round Beds,HMIS Beds HH w/ Children,HMIS Beds HH w/o Children,HMIS Beds HH w/ only Children,% of HMIS Beds HH with Children,% of HMIS Beds HH without Children,% of HMIS Beds HH w/ only Children,Total Seasonal Beds,Seasonal Beds Available in HMIS,Availability Start Date,Availability End Date,Overflow Beds,HMIS Overflow Beds,PIT Count,Total Beds,Bed Utilization Rate,Unit Utilization Rate
283027,021-005806,2017,TH,Homes for Life Foundation,Cedar Street Homes,62490,550000,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,Norwalk,C,,Not Applicable,SMF,NA,No,No,No,No,0,0,38,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,38,0,0,0,,,,,,,,,,38,38,100%,100%
282960,267-006000,2017,TH,House of Yahweh,Transitional Program,69037,603802,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Lawndale,C,,Not Applicable,SMF+HC,NA,No,No,No,No,2,1,8,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,10,0,0,0,,,,,,,,,,10,10,100%,100%
307339,392-016300,2017,TH,Integrated Recovery Network,Housing and Supportive Services (SSO),62118,209102,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Not Applicable,SMF,NA,No,No,No,No,0,0,29,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,29,0,0,0,,,,,,,,,,29,29,100%,100%
283176,062-006151,2017,TH,"Jenesse Center, Inc.","Center for Women and Children, Sites A and B",,,SPA 6,SD 2,CD10,SSD 30,AD 54,USCD 37,,C,,Not Applicable,SMF+HC,DV,Yes,No,No,No,70,23,4,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,74,0,0,0,,,,,,,,,,22,74,30%,33%
282914,109-006206,2017,TH,Jewish Family Services of Los Angeles,Family Violence Project/Hope Cottage,,,SPA 2,SD 3,CD4,SSD 18,AD 46,USCD 30,,C,,Not Applicable,SMF+HC,DV,Yes,No,No,No,52,13,1,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,53,0,,0,,,,,,,,,,20,53,38%,57%
282997,078-006300,2017,TH,"Jovenes, Inc.",Casa Olivares Transitional Housing Program,62118,206032,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Not Applicable,SM,NA,Yes,Yes,No,Yes,0,0,8,0,0,0,0,8,,,,No,,,,,,,,,,,Single,Yes,8,0,8,0,,100%,,,,,,,,8,8,100%,100%
283211,078-006308,2017,TH,"Jovenes, Inc.",Jovenes Independent Living Program,62118,206032,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,Boyle Heights,C,,Not Applicable,SFHC,NA,Yes,Yes,No,Yes,2,1,1,0,0,0,2,1,,,,No,,,,,,,,,,,Single,Yes,3,2,1,0,100%,100%,,,,,,,,2,3,67%,50%
283030,024-006360,2017,TH,"JWCH Institute, Inc.",HOPWA - Transitional Housing,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SM,HIV,No,Yes,No,No,0,0,15,0,0,0,0,0,,,,Yes,No,No,No,No,No,No,No,No,Yes,No,Single,No,15,0,15,0,,100%,,,,,,,,15,15,100%,100%
283139,026-006887,2017,TH,LA Family Housing Corporation,New Lease Program,62118,121802,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,North Hollywood,C,,Not Applicable,HC,NA,Yes,Yes,No,No,100,31,0,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,100,100,0,0,100%,,,,,,,,,64,100,64%,61%
296991,029-007010,2017,TH,LA House of Ruth,Transitional Shelter (545),,,SPA 4,SD 1,CD14,SSD 24,AD 53,USCD 34,,N,,Not Applicable,HC,DV,No,No,No,No,14,5,,,0,,0,,,,,No,,,,,,,,,,,Single,No,14,0,,,,,,,,,,,,14,14,100%,100%
297017,028-006427,2017,TH,"Lamp, Inc.",SOLAR Interim Housing,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,N,,Not Applicable,SMF,NA,Yes,Yes,No,No,,,38,,,0,,0,,,,No,,,,,,,,,,,Scattered,Yes,38,,38,,,100%,,,,,,,,38,38,100%,100%
283234,028-006415,2017,TH,"Lamp, Inc.",Stabilization Supportive Housing,62118,208903,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,N,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,25,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,25,0,25,0,,100%,,,,,,,,18,25,72%,72%
282944,271-006450,2017,TH,Little House,Residential Services,60288,554002,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 40,Bellflower,C,,Not Applicable,SF,NA,No,No,No,No,0,0,28,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,28,,,,,,,,,,,,,21,28,75%,75%
282961,179-006901,2017,TH,Los Angeles Gay & Lesbian Community Services Center,Kruks/Tilsner Transitional Living Program,62118,190700,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,22,0,0,0,0,22,,,,No,,,,,,,,,,,Single,Yes,22,0,22,0,,100%,,,,,,,,19,22,86%,86%
283374,179-006905,2017,TH,Los Angeles Gay & Lesbian Community Services Center,RHY Transitional Housing Program,62118,190700,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Not Applicable,SMF,NA,No,Yes,No,Yes,0,0,24,0,0,0,0,24,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,Single,No,24,0,24,0,,100%,,,,,,,,10,24,42%,42%
283280,179-006904,2017,TH,Los Angeles Gay & Lesbian Community Services Center,TAY Independent Living Program,62118,190201,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood Hills West,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,8,0,0,0,0,8,,,,No,,,,,,,,,,,Single,Yes,8,0,8,0,,100%,,,,,,,,8,8,100%,100%
283224,278-007100,2017,TH,Los Angeles Mission,Anne Douglas Center for Women,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SF,NA,No,No,No,No,0,0,27,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,27,0,0,0,,,,,,,,,,21,27,78%,78%
297018,278-007101,2017,TH,Los Angeles Mission,Fresh Start,62118,207301,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SM,NA,No,No,Yes,Yes,,,183,,,5,,15,,,,No,,,,,,,,,,,Single,No,183,,0,,,,,,,,,,,119,183,65%,65%
282918,121-007200,2017,TH,Los Angeles Youth Network (LAYN),Beachwood House,62118,189400,SPA 4,SD 3,CD4,SSD 25,AD 43,USCD 28,Hollywood,C,,Not Applicable,YMF,NA,No,No,No,Yes,0,0,0,12,0,0,0,0,,,,No,,,,,,,,,,,Single,No,12,0,0,0,,,,,,,,,,10,12,83%,83%
283365,121-007207,2017,TH,Los Angeles Youth Network (LAYN),Transitional Living Program (LAYN),62118,191000,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Not Applicable,SMF,NA,Yes,Yes,No,Yes,0,0,17,0,0,0,0,17,,,,Yes,No,No,No,No,No,No,Yes,No,No,No,Scattered,Yes,17,0,17,0,,100%,,,,,,,,15,17,88%,88%
283005,092-006503,2017,TH,LTSC Community Development Corporation,Kosumosu Transitional Housing,,,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,24,6,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,24,,,,,,,,,,,,,11,24,46%,67%
283202,280-007303,2017,TH,Mary Lind Foundation,"GPD - Mary Lind Foundation Transitional Housing Program - Royal Palms, Bimini and Rena B Recovery Center",62118,208903,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Not Applicable,SMF,NA,No,Yes,Yes,No,0,0,360,0,0,111,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,360,0,360,0,,100%,,,,,,,,142,360,39%,39%
282912,100-007856,2017,TH,"New Directions for Veterans, Inc.",GPD - Oasis for Veteran Women- Keaveney House,69037,271500,SPA 5,SD 2,CD11,SSD 30,AD 54,USCD 37,Mar Vista,C,,Not Applicable,SF,NA,No,Yes,Yes,No,0,0,8,0,0,8,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,8,0,8,0,,100%,,,,,,,,3,8,38%,38%
283006,100-007859,2017,TH,"New Directions for Veterans, Inc.",GPD - Oasis for Veteran Women- Mitchell House,69037,272201,SPA 5,SD 2,CD11,SSD 30,AD 54,USCD 37,Mar Vista,C,,Not Applicable,SF,NA,No,Yes,Yes,No,0,0,6,0,0,6,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,6,0,6,0,,100%,,,,,,,,5,6,83%,83%
282905,100-007851,2017,TH,"New Directions for Veterans, Inc.",GPD - Veterans Opportunity Center West,69037,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Not Applicable,SM,NA,No,Yes,Yes,No,0,0,50,0,0,50,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,50,0,50,0,,100%,,,,,,,,46,50,92%,92%
282906,100-007854,2017,TH,"New Directions for Veterans, Inc.",GPD - Veterans Opportunity Center-East,69037,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Not Applicable,SM,NA,No,Yes,Yes,No,0,0,74,0,0,74,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,74,0,74,0,,100%,,,,,,,,65,74,88%,88%
282950,289-007901,2017,TH,New Economics For Women,La Posada,62118,209104,SPA 4,SD 1,CD1,SSD 24,AD 53,USCD 34,Westlake,C,,Not Applicable,SFHC,NA,No,No,No,No,100,50,10,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,110,0,0,0,,,,,,,,,,98,110,89%,90%
283301,066-008124,2017,TH,OPCC,Samoshel,63384,701802,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Not Applicable,SMF,NA,Yes,No,No,No,0,0,70,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,70,0,0,0,,,,,,,,,,56,70,80%,80%
282898,066-008115,2017,TH,OPCC,Turning Point-Interim Housing,63384,701702,SPA 5,SD 3,NA ,SSD 26,AD 50,USCD 33,Santa Monica,C,,Not Applicable,SMF,NA,No,No,Yes,No,0,0,55,0,0,55,0,0,,,,No,,,,,,,,,,,Single,No,55,0,0,0,,,,,,,,,,52,55,95%,95%
282983,124-008510,2017,TH,Penny Lane Centers,Armargosa Project,61914,900704,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 25,Lancaster,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,4,2,6,0,0,0,4,6,,,,No,,,,,,,,,,,Single,Yes,10,4,6,0,100%,100%,,,,,,,,5,10,50%,63%
283013,124-008501,2017,TH,Penny Lane Centers,Columbus Project,61914,117404,SPA 2,SD 3,CD12,SSD 18,AD 46,USCD 29,North Hills,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,2,1,14,0,0,0,2,14,,,,No,,,,,,,,,,,Single,Yes,16,2,14,0,100%,100%,,,,,,,,14,16,88%,93%
283216,124-008511,2017,TH,Penny Lane Centers,Gresham Project,62118,117520,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,North Hills,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,5,2,2,0,0,0,5,2,,,,No,,,,,,,,,,,Single,Yes,7,5,2,0,100%,100%,,,,,,,,7,7,100%,100%
283012,124-008500,2017,TH,Penny Lane Centers,Independent Living Program - Antelope Valley Project,61914,900701,SPA 1,SD 5,NA ,SSD 21,AD 36,USCD 25,Lancaster,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,8,2,10,0,0,0,8,10,,,,No,,,,,,,,,,,Single,Yes,18,8,10,0,100%,100%,,,,,,,,11,18,61%,75%
282920,124-008508,2017,TH,Penny Lane Centers,Penny Lane Transitional Housing Program,62118,117520,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,North Hills,C,,Not Applicable,SMF+HC,NA,Yes,Yes,No,Yes,6,3,4,0,0,0,6,4,,,,No,,,,,,,,,,,Single,Yes,10,6,4,0,100%,100%,,,,,,,,8,10,80%,71%
282875,124-008509,2017,TH,Penny Lane Centers,Rayen Transitional Housing,62118,117520,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,North Hills,C,,Not Applicable,SMF+HC,NA,No,Yes,No,Yes,13,5,9,0,0,0,13,9,,,,No,,,,,,,,,,,Single,No,22,13,9,0,100%,100%,,,,,,,,17,22,77%,64%
296696,044-008558,2017,TH,People Assisting the Homeless (PATH),GPD - PATH Ways Regional Homeless Center,62118,192700,SPA 4,SD 2,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Not Applicable,SMF+HC,NA,No,No,Yes,No,7,3,10,,7,10,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,17,0,0,,,,,,,,,,,17,17,100%,100%
283008,105-008971,2017,TH,Project New Hope,Residential Care Facilities for the Chronically Ill,62118,197500,SPA 4,SD 1,CD1,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,SMF,HIV,No,No,No,No,0,0,11,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,11,0,0,0,,,,,,,,,,11,11,100%,100%
283007,105-008970,2017,TH,Project New Hope,Transitional Residential Care Facility,62118,197500,SPA 4,SD 1,CD1,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,SMF,HIV,No,No,No,No,0,0,20,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,20,0,0,0,,,,,,,,,,20,20,100%,100%
282986,102-009009,2017,TH,"Prototypes, Inc.",Women's Center,62850,402101,SPA 3,SD 1,NA ,SSD 20,AD 52,USCD 35,Pomona,C,,Not Applicable,SFHC,NA,No,No,No,No,103,42,87,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,190,0,0,,,,,,,,,,,190,190,100%,100%
283175,060-009102,2017,TH,"Rainbow Services, LTD.",Villa Paloma Transitional Shelter,,,SPA 8,SD 4,CD15,SSD 35,AD 70,USCD 44,,C,,Not Applicable,SMF+HC,DV,No,No,No,No,43,10,1,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,44,,,,,,,,,,,,,27,44,61%,82%
282889,298-009150,2017,TH,Rancho San Antonio,Rancho San Antonio Transitional Housing Program,62118,113303,SPA 2,SD 5,CD12,SSD 27,AD 45,USCD 30,Chatsworth,C,,Not Applicable,SM,NA,No,No,No,No,0,0,16,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,16,0,0,0,,,,,,,,,,11,16,69%,69%
283174,300-009250,2017,TH,Richstone Family Center,Richstone - THP Plus and Transitional Living I,61596,602402,SPA 8,SD 2,NA ,SSD 35,AD 62,USCD 43,Hawthorne,C,,Not Applicable,SF,NA,No,No,No,Yes,0,0,7,0,0,0,0,7,,,,No,,,,,,,,,,,Single,No,7,0,0,0,,,,,,,,,,2,7,29%,29%
282883,104-009459,2017,TH,"San Fernando Valley Community Mental Health Center, Inc.",Sylvan Place Co-Op,62118,128210,SPA 2,SD 3,CD6,SSD 18,AD 46,USCD 29,Van Nuys,C,,Not Applicable,SMF,NA,No,No,No,No,0,0,60,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,60,0,0,0,,,,,,,,,,55,60,92%,92%
282980,410-017201,2017,TH,Sanctuary of Hope,Hope Place,62118,234600,SPA 6,SD 2,CD8,SSD 30,AD 54,USCD 37,Baldwin Hills / Crenshaw,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,8,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,8,0,8,0,,100%,,,,,,,,7,8,88%,88%
283033,034-009650,2017,TH,"Shields For Families, Inc.",Keith Village,60804,542105,SPA 6,SD 2,NA ,SSD 35,AD 64,USCD 44,Compton,C,,Not Applicable,HC,NA,Yes,Yes,No,No,36,9,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,36,32,0,0,89%,,,,,,,,,36,36,100%,144%
283142,034-009652,2017,TH,"Shields For Families, Inc.",Saraii Village,,,SPA 6,SD 2,CD8,SSD 30,AD 64,USCD 43,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,40,10,20,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,60,,0,0,,,,,,,,,,24,60,40%,40%
283180,309-010401,2017,TH,Society of St. Vincent de Paul Social Services,Cardinal Manning Center-Men's Advancement Program,62118,206200,SPA 4,SD 1,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SM,NA,No,No,No,No,0,0,10,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,10,0,0,0,,,,,,,,,,3,10,30%,30%
283231,309-010403,2017,TH,Society of St. Vincent de Paul Social Services,Family Housing-Transitional Housing Program,62118,191301,SPA 4,SD 3,CD13,SSD 24,AD 43,USCD 28,Hollywood,C,,Not Applicable,HC,NA,No,No,No,No,10,3,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,10,0,0,0,,,,,,,,,,9,10,90%,100%
282966,072-010053,2017,TH,"Southern California Alcohol and Drug Program, Inc.",Angel Step II,60288,554105,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 38,Bellflower,C,,Not Applicable,SFHC,NA,No,Yes,No,No,30,5,10,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,40,30,10,0,100%,100%,,,,,,,,14,40,35%,47%
283080,039-009750,2017,TH,SRO Housing Corporation,GPD - Veterans Transitional Housing VTP 24,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,No,Yes,Yes,No,0,0,24,0,0,24,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,24,0,24,0,,100%,,,,,,,,22,24,92%,92%
283045,039-009747,2017,TH,SRO Housing Corporation,GPD - Veterans Transitional Housing VTP 36,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,NA,No,Yes,Yes,No,0,0,36,0,0,36,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,36,0,36,0,,100%,,,,,,,,27,36,75%,75%
283081,039-009752,2017,TH,SRO Housing Corporation,HOPWA Transitional Housing Program,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SMF,HIV,No,No,No,No,0,0,1,0,0,0,0,0,,,,Yes,No,No,No,No,No,No,No,No,Yes,No,Single,No,1,0,0,0,,,,,,,,,,1,1,100%,100%
282927,157-010251,2017,TH,St. Anne's Maternity Home,St. Anne's Transitional Housing,62118,208610,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 34,Rampart Village,C,,Not Applicable,HC,NA,Yes,Yes,No,Yes,80,40,0,0,0,0,80,,,,,No,,,,,,,,,,,Single,Yes,80,64,0,0,80%,,,,,,,,,76,80,95%,93%
282996,073-010502,2017,TH,Su Casa - Ending Domestic Violence,Transitional Housing (Su Casa),,,SPA 7,SD 4,NA ,SSD 32,AD 58,USCD 38,,C,,Not Applicable,SFHC,DV,Yes,No,No,No,20,4,4,0,0,0,0,0,,,,No,,,,,,,,,,,Scattered,Yes,24,,,,,,,,,,,,,15,24,62%,63%
283249,137-010607,2017,TH,Tarzana Treatment Center,HIV Transitional Housing Program,62118,131400,SPA 2,SD 3,CD12,SSD 27,AD 45,USCD 30,Reseda,C,,Not Applicable,SMF,HIV,Yes,Yes,No,No,0,0,54,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,54,0,54,0,,100%,,,,,,,,43,54,80%,80%
308744,101-010652,2017,TH,Testimonial Community Love Center,Transitional Housing Program (TCLC),62118,232500,SPA 6,SD 2,CD8,SSD 30,AD 54,USCD 37,Vermont Square,C,,Not Applicable,HC,NA,No,No,No,No,41,11,,,0,,0,,,,,No,,,,,,,,,,,Single,No,41,0,,,,,,,,,,,,41,41,100%,100%
282879,155-007506,2017,TH,The Midnight Mission,Homelight Family Living,,,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,,C,,Not Applicable,HC,DV,No,No,No,No,52,11,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,52,0,0,0,,,,,,,,,,30,52,58%,100%
283165,155-007502,2017,TH,The Midnight Mission,Transitional Housing,62118,206300,SPA 4,SD 2,CD14,SSD 30,AD 53,USCD 34,Skid Row,C,,Not Applicable,SM,NA,No,No,Yes,Yes,0,0,277,0,0,7,0,15,,,,No,,,,,,,,,,,Single,No,277,0,0,0,,,,,,,,,,219,277,79%,79%
283125,040-009438,2017,TH,The Salvation Army,Bell Shelter - Vets Transitional Housing,69037,532304,SPA 7,SD 1,NA ,SSD 32,AD 58,USCD 40,Commerce,C,,Not Applicable,SMF,NA,Yes,Yes,No,No,0,0,42,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,42,0,42,0,,100%,,,,,,,,37,42,88%,88%
283153,040-009406,2017,TH,The Salvation Army,GPD - Exodus Lodge Transitional Housing,62118,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Not Applicable,SMF,NA,No,Yes,Yes,No,0,0,40,0,0,40,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,40,0,40,0,,100%,,,,,,,,16,40,40%,40%
283083,040-009457,2017,TH,The Salvation Army,GPD - Hope Harbor,62118,224600,SPA 6,SD 1,CD9,SSD 30,AD 59,USCD 37,South Central,N,,Not Applicable,SM,NA,No,Yes,Yes,No,0,0,49,0,0,49,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,49,0,49,0,,100%,,,,,,,,20,49,41%,41%
283046,040-009413,2017,TH,The Salvation Army,GPD - Naomi House,69037,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Not Applicable,SF,NA,No,Yes,Yes,No,0,0,20,0,0,20,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,20,0,20,0,,100%,,,,,,,,12,20,60%,60%
283154,040-009424,2017,TH,The Salvation Army,GPD - The Salvation Army SC Division LA The Haven,69037,701100,SPA 5,SD 3,NA ,SSD 26,AD 54,USCD 33,US Department of Affairs West LA Campus,C,,Not Applicable,SM,NA,No,Yes,Yes,No,0,0,96,0,0,96,0,0,,,,Yes,No,No,Yes,No,No,No,No,No,No,No,Single,No,96,0,96,0,,100%,,,,,,,,39,96,41%,41%
283238,040-009446,2017,TH,The Salvation Army,Hope Harbor GR,62118,224600,SPA 6,SD 1,CD9,SSD 30,AD 59,USCD 37,South Central,C,,Not Applicable,SM,NA,No,Yes,Yes,No,0,0,56,0,0,42,0,0,,,,No,,,,,,,,,,,Single,No,56,0,56,0,,100%,,,,,,,,47,56,84%,84%
297175,040-009437,2017,TH,The Salvation Army,Step Up for Veteran,69037,532304,SPA 7,SD 1,NA ,SSD 32,AD 58,USCD 40,Commerce,N,,Not Applicable,SMF,NA,No,Yes,Yes,No,,,30,,,30,,0,,,,No,,,,,,,,,,,Single,No,30,,30,,,100%,,,,,,,,5,30,17%,17%
283120,040-009400,2017,TH,The Salvation Army,The Salvation Army SC Division LA Alegria (aka Bethesda House at Alegria),62118,195600,SPA 4,SD 1,CD13,SSD 24,AD 51,USCD 28,Echo Park,C,,Not Applicable,HC,HIV,No,No,No,No,42,15,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,42,0,0,0,,,,,,,,,,42,42,100%,100%
283082,040-009405,2017,TH,The Salvation Army,The Salvation Army SC Division LA Bell Shelter II,62118,532304,SPA 7,SD 1,NA ,SSD 32,AD 58,USCD 40,Commerce,C,,Not Applicable,SMF,NA,No,Yes,No,No,0,0,28,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,28,0,28,0,,100%,,,,,,,,28,28,100%,100%
283047,040-009452,2017,TH,The Salvation Army,The Salvation Army SC Division LA Santa Fe Springs TLC,,,SPA 7,SD 4,NA ,SSD 32,AD 57,USCD 38,,C,,Not Applicable,HC,DV,Yes,No,No,No,116,28,0,0,0,0,0,0,,,,No,,,,,,,,,,,Single,Yes,116,,,,,,,,,,,,,60,116,52%,75%
283084,040-009422,2017,TH,The Salvation Army,The Way In Youth Shelter,62118,191000,SPA 4,SD 3,CD13,SSD 26,AD 50,USCD 28,Hollywood,C,,Not Applicable,SM,NA,Yes,No,No,Yes,0,0,31,0,0,0,0,31,,,,No,,,,,,,,,,,Single,Yes,31,0,0,0,,,,,,,,,,31,31,100%,100%
283048,040-009454,2017,TH,The Salvation Army,Wellness Center Transitional Housing (non-HMIS),62118,532304,SPA 7,SD 1,NA ,SSD 32,AD 58,USCD 40,Commerce,C,,Not Applicable,SMF,NA,No,Yes,No,No,0,0,31,0,0,0,0,0,,,,No,,,,,,,,,,,Single,No,31,0,27,0,,87%,,,,,,,,31,31,100%,100%
283085,040-009425,2017,TH,The Salvation Army,Westwood Transitional Village,,,SPA 5,SD 3,CD5,SSD 26,AD 54,USCD 37,,C,,Not Applicable,HC,DV,Yes,No,Yes,No,160,40,0,0,35,0,0,0,,,,No,,,,,,,,,,,Single,Yes,160,,0,0,,,,,,,,,,122,160,76%,98%
283089,506-019700,2017,TH,The Teen Project Inc,Freehab,62118,122122,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,C,,Not Applicable,SF,NA,No,Yes,No,Yes,0,0,40,0,0,0,0,40,,,,No,,,,,,,,,,,Single,No,40,0,40,0,,100%,,,,,,,,28,40,70%,70%
283372,506-019701,2017,TH,The Teen Project Inc,TAY Transitional Housing,62118,122122,SPA 2,SD 3,CD6,SSD 18,AD 39,USCD 29,Sun Valley,C,,Not Applicable,SF,NA,No,No,No,Yes,0,0,28,0,0,0,0,28,,,,No,,,,,,,,,,,Single,No,28,0,0,0,,,,,,,,,,28,28,100%,100%
297179,511-019952,2017,TH,The Village Family Services,CityGF Transitional Housing Program,62118,123204,SPA 2,SD 3,CD2,SSD 18,AD 39,USCD 29,North Hollywood,N,,Not Applicable,SMF,NA,No,Yes,No,Yes,,,12,,,0,,12,,,,No,,,,,,,,,,,Scattered,No,12,,12,,,100%,,,,,,,,12,12,100%,100%
